ID_DETALLE,NOMCIENTIFICO,ALTURATOTAL,VOLUMENCOMER,DENSIDAD,ESTADO_COPA,ESTADO_FUSTE,ESTADO_RAIZ,EST_RAIZ_GEN,NIVEL_RIESGO,ESTADO_FITO,TRATAMIENTO
1550410187154,Schinus molle,6,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1523303992407,Alnus acuminata,4.2,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1605291369261,Schinus molle,2.4,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177796117,Ficus soatensis,10,0,Denso,Bueno,Regular,Raices Descubiertas,Bueno,Moderada,Regular,Poda Saneamiento
1660188850798,Verbesina crassiramea,4.5,0,Medio,Regular,Malo,No apreciable,Regular,Ninguna,Regular,Conservacion
1664837550603,Weinmannia tomentosa,6.1,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498740,Tecoma stans,0.8,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1424357757735,Acacia decurrens,7,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836394,Ficus benjamina,4.5,0,Denso,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368328,Cupressus lusitanica,8.14,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663500,Ficus soatensis,8,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Tratamiento Integral
1466610332015,Ficus soatensis,6,0,Denso,Bueno,Bueno,Raices Descubiertas,Bueno,Ninguna,,Conservacion
1511520498345,Cotoneaster multiflora,1.2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
153887,Eucalyptus globulus,8,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1523630460879,Paraserianthes lophanta,5,0,Muy Ralo,Malo,Malo,No apreciable,Regular,Moderada,Regular,Tala
1523303992528,Alnus acuminata,4,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1639177796137,Ficus soatensis,13,0,Denso,Regular,Bueno,Raices Descubiertas,Bueno,Moderada,Regular,Poda Saneamiento
1660188850818,Verbesina crassiramea,3,0,Ralo,Regular,Regular,No apreciable,Regular,Ninguna,Regular,Conservacion
1664837550605,Drimys granadensis,6.9,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1550410186676,Sambucus nigra,5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1424357757760,Acacia decurrens,7,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153889,Eucalyptus globulus,8,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1442353368339,Cupressus lusitanica,8.14,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663506,Lafoensia acuminata,5,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1450384823094,Cestrum nocturnum,2.5,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,Regular,Tala
1466610332024,Ficus soatensis,2,0,Medio,Regular,Regular,No apreciable,Bueno,Ninguna,,Conservacion
1511520498344,Cotoneaster multiflora,1.6,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1550410186888,Cotoneaster multiflora,5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1523303992500,Alnus acuminata,3.5,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1605291369383,Schinus molle,1.2,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177796157,Ficus soatensis,11,0,Denso,Regular,Bueno,Raices Descubiertas,Bueno,Moderada,Regular,Poda Saneamiento
1632356731764,Washingtonia filifera,2.2,0,Muy Ralo,Malo,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1660188850838,Acacia melanoxylon,12,0,Denso,Bueno,Malo,No apreciable,Malo,Moderada,Regular,Tala
1664837550613,Weinmannia tomentosa,7.1,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1440191836442,Ficus benjamina,4.5,0,Medio,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1424357757790,Acacia decurrens,8,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836492,Lafoensia acuminata,6,0,Medio,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368352,Cupressus lusitanica,8.14,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663511,Croton bogotensis,12,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610332034,Lafoensia acuminata,7,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
153891,Eucalyptus globulus,22,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1550410186792,Cotoneaster multiflora,4,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1523303992092,Fraxinus chinensis,6,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1639177796178,Prunus serotina,5.5,0,Denso,Regular,Bueno,Montículo,Bueno,Moderada,Regular,Poda Realce
1660188850857,Acacia melanoxylon,12,0,Denso,Regular,Malo,No apreciable,Malo,Moderada,Regular,Tala
1664837550622,Macleania rupestris,8.3,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498341,Cotoneaster multiflora,1.3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1424357757820,Acacia decurrens,6,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836543,Schinus molle,6,0,Medio,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368366,Cupressus lusitanica,6.16,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663517,Quercus humboldtii,15,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610335554,Ficus soatensis,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498828,Alnus acuminata,2.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
153893,Eucalyptus globulus,25,0,Ralo,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1523303992559,Sambucus nigra,4,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1605291369447,Myrcianthes leucoxyla,1.7,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177796199,Eucalyptus globulus,10,0,Muy Ralo,Malo,Malo,No apreciable,Regular,Moderada,Regular,Tala
1660188850876,Acacia melanoxylon,7.1,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550637,Macleania rupestris,10,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1550410186694,Sambucus nigra,5,0,Ralo,Malo,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1424357757851,Acacia decurrens,6,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836581,Prunus serotina,4,0,Medio,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368379,Cupressus lusitanica,6.16,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663522,Schinus molle,8,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610337031,Lafoensia acuminata,7,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
153895,Eucalyptus globulus,22,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1550410187059,Cedrela montana,8,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Traslado
1523303992533,Callistemon citrinuss,4.2,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1639177796222,Eucalyptus globulus,14,0,Denso,Regular,Regular,Montículo,Bueno,Moderada,Regular,Tala
1660188850896,Croton bogotensis,10,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550650,Otro,9.8,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498354,Cotoneaster multiflora,5.8,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1424357757883,Acacia decurrens,5,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836622,Acacia melanoxylon,12,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368389,Cupressus lusitanica,6.16,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663527,Cytharexylum subflavescens,2.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610332951,Lafoensia acuminata,9,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498361,Tecoma stans,1.1,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
153897,Eucalyptus globulus,11,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1523303992564,Callistemon citrinuss,3.2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1605291369781,Myrcianthes leucoxyla,1.8,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177796242,Eugenia myrtifolia,3.1,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1660188850915,Acacia melanoxylon,12,0,Medio,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550663,Weinmannia tomentosa,8.2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1550410186969,Schinus molle,7,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1424357757913,Acacia decurrens,7,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836661,Lafoensia acuminata,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368399,Prunus serotina,6.16,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1455157663533,Cytharexylum subflavescens,2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610336896,Ficus soatensis,9,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498396,Cotoneaster multiflora,1.2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
153899,Eucalyptus globulus,24,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1523303992384,Acacia baileyana,5.5,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1605291369653,Myrcianthes leucoxyla,2,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177796265,Myrsine guianensis,2.3,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1632356731790,Sambucus nigra,6,0,Ralo,Malo,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1660188851241,Alnus acuminata,4,0,Ralo,Regular,Regular,No apreciable,Regular,Moderada,Regular,Tratamiento Integral
1664837550675,Drimys granadensis,6.2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1550410186712,Cotoneaster multiflora,5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1424357757943,Acacia decurrens,3,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836703,Fraxinus chinensis,14,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368744,Cupressus lusitanica,4.3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663539,Cytharexylum subflavescens,2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610335818,Ficus soatensis,9,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498646,Alnus acuminata,4,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
153901,Eucalyptus globulus,13,0,Ralo,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1523303992582,Schinus molle,2.2,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1605291369777,Myrcianthes leucoxyla,2.5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177796285,Eugenia myrtifolia,3.5,0,Denso,Bueno,Bueno,Raices Descubiertas,Bueno,Moderada,Regular,Poda Estructural
1660188850955,Erythrina rubrinervia,5.1,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550687,Drimys granadensis,7.3,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1550410186833,Schinus molle,5,0,Denso,Bueno,Regular,Raices Descubiertas,Regular,Moderada,Regular,Tala
1424357757973,Acacia decurrens,4,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836744,Ficus soatensis,12,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368757,Fraxinus chinensis,14.24,0,Ralo,Regular,Bueno,No apreciable,Bueno,Moderada,,Tratamiento Integral
1455157663545,Cytharexylum subflavescens,2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610334353,Lafoensia acuminata,9,0,Denso,Bueno,Regular,No apreciable,Bueno,Ninguna,,Conservacion
1511520498380,Tecoma stans,0.9,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
153903,Eucalyptus globulus,25,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1523630460925,Prunus capuli,11,0,Denso,Malo,Malo,No apreciable,Regular,Moderada,Regular,Tala
1523303992418,Sambucus nigra,3.5,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Estructural
1639177796303,Eugenia myrtifolia,3.5,0,Denso,Bueno,Bueno,Raices Descubiertas,Bueno,Moderada,Regular,Poda Estructural
1660188850974,Erythrina rubrinervia,7,0,Medio,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550695,Weinmannia tomentosa,4.2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1550410186811,Iochroma fuchsiodes,4,0,Medio,Regular,Bueno,Raices Descubiertas,Regular,Moderada,Regular,Tala
1424357758003,Acacia decurrens,5,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836782,Fraxinus chinensis,14,0,Medio,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368769,Cupressus lusitanica,6.7,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663551,Cytharexylum subflavescens,2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610335584,Liquidambar styraciflua,3,0,Denso,Bueno,Regular,No apreciable,Bueno,Ninguna,,Conservacion
1511520498386,Cotoneaster multiflora,1.3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
153905,Eucalyptus globulus,21,0,Ralo,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1523303992571,Schinus molle,3.5,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Estructural
1605291370299,Myrcianthes leucoxyla,2.3,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177796325,Persea americana,5,0,Denso,Bueno,Bueno,Montículo,Bueno,Ninguna,Regular,Conservacion
1660188850993,Acacia melanoxylon,18,0,Denso,Regular,Malo,No apreciable,Malo,Moderada,Regular,Tala
1664837550705,Drimys granadensis,5.1,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1550410186731,Schinus molle,3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1424357758033,Acacia decurrens,6,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836821,Ficus soatensis,12,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368784,Fraxinus chinensis,18.11,0,Ralo,Regular,Bueno,No apreciable,Bueno,Moderada,,Tratamiento Integral
1455157663557,Cytharexylum subflavescens,2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610333900,Pittosporum undulatum,5,0,Medio,Bueno,Regular,No apreciable,Bueno,Ninguna,,Conservacion
1511520498626,Tecoma stans,0.8,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
153907,Eucalyptus globulus,12,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1523303992628,Schinus molle,3,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Estructural
1605291370015,Schefflera actinophylla,1,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Tala
1639177796348,Prunus serotina,2.3,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1660188851012,Acacia melanoxylon,7.2,0,Denso,Regular,Malo,No apreciable,Malo,Moderada,Regular,Tala
1664837550715,Weinmannia tomentosa,4.9,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1550410186916,Schinus molle,3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1424357758063,Acacia decurrens,4,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836859,Prunus serotina,6,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368804,Cupressus lusitanica,6.7,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663563,Cytharexylum subflavescens,2.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610333174,Lafoensia acuminata,11,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498400,Cotoneaster multiflora,2.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
153909,Eucalyptus globulus,11,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1523630460680,Ficus elastica,8,0,Denso,Regular,Regular,No apreciable,Bueno,Ninguna,Regular,Traslado
1523303992629,Schinus molle,2.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1605291370137,Myrcianthes leucoxyla,2.4,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177796370,Tecoma stans,3,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1660188851032,Oreopanax bogotensis,7.3,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550725,Weinmannia tomentosa,5.6,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1550410186744,Sambucus nigra,3,0,Denso,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1424357758093,Acacia decurrens,7,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191836992,Quercus humboldtii,11,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353368819,Cupressus lusitanica,6.7,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663569,Cytharexylum subflavescens,1.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610333463,Pittosporum undulatum,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498869,Acacia melanoxylon,8,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Conservacion
153911,Eucalyptus globulus,12,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1523630461159,Ficus soatensis,3,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Traslado
1523303992621,Schinus molle,4,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1605291370259,Myrcia popayanensis,17,0,Denso,Bueno,Bueno,Montículo,Bueno,Ninguna,Regular,Tratamiento Integral
1639177796392,Pittosporum undulatum,10,0,Denso,Bueno,Bueno,Raices Descubiertas,Bueno,Moderada,Regular,Poda Realce
1660188851464,Acacia melanoxylon,18,0,Denso,Regular,Malo,Raices Descubiertas,Malo,Moderada,Regular,Tala
1664837550734,Weinmannia tomentosa,6.3,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1550410186933,Cotoneaster multiflora,3,0,Ralo,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1424357758123,Acacia decurrens,6,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153913,Eucalyptus globulus,25,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1442353368831,Fraxinus chinensis,18.11,0,Ralo,Regular,Bueno,No apreciable,Bueno,Moderada,,Tratamiento Integral
1455157663575,Cytharexylum subflavescens,2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1460560686065,Prunus capuli,9,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1466610332138,Lafoensia acuminata,10,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498682,Acacia melanoxylon,10,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1550410186866,Fraxinus chinensis,9,0.191,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1523630460697,Yucca elephantipes,6,0,Medio,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1523303992597,Prunus capuli,5.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Estructural
1605291370396,Fraxinus chinensis,21,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177796419,Pittosporum undulatum,8,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Poda Realce
1660188851074,Eucalyptus globulus,25,3.228,Denso,Malo,Malo,No apreciable,Malo,Moderada,Regular,Tala
1664837550744,Weinmannia tomentosa,5.8,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1440191837033,Schinus molle,8,0,Medio,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1424357758152,Acacia decurrens,7,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1440191837072,Acacia decurrens,7,0,Medio,Bueno,Regular,No apreciable,Malo,Moderada,Regular,Tala
1442353368843,Cupressus lusitanica,7.7,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663581,Podocarpus oleifolius,1,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610332145,Lafoensia acuminata,10,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498419,Pyracantha coccinea,3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
153915,Eucalyptus globulus,24,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1523630460757,Pinus patula,5,0,Medio,Malo,Malo,No apreciable,Regular,Moderada,Regular,Poda Estructural
1523303992605,Erythrina rubrinervia,5,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1605291370606,Fraxinus chinensis,24,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177796443,Pittosporum undulatum,8,0,Denso,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Poda Realce
1660188851095,Erythrina rubrinervia,12,0,Denso,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550753,Weinmannia tomentosa,4.7,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1550410186762,Sambucus nigra,6,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
